Wend 100, Wday 20

2016_6_6 10:55:10
With weights: 0.00980392, 0.00980392, 0.980392
Number of infeasible solutions:0
WendObjFunval: 33.9453  Heuristic(lib,ass): (2, 0)  HeuristicCost: 4   AMPL(lib,ass): 0) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9355  Heuristic(lib,ass): (2, 0)  HeuristicCost: 4   AMPL(lib,ass): 1) (2, 0)  AMPLCost: 4
WendObjFunval: 32.9629  Heuristic(lib,ass): (2, 0)  HeuristicCost: 4   AMPL(lib,ass): 2) (1, 2)  AMPLCost: 4
WendObjFunval: 33.9453  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 3) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9453  Heuristic(lib,ass): (2, 2)  HeuristicCost: 6   AMPL(lib,ass): 4) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9355  Heuristic(lib,ass): (2, 1)  HeuristicCost: 5   AMPL(lib,ass): 5) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9453  Heuristic(lib,ass): (2, 0)  HeuristicCost: 4   AMPL(lib,ass): 6) (2, 0)  AMPLCost: 4
WendObjFunval: 33.9355  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 7) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9453  Heuristic(lib,ass): (2, 2)  HeuristicCost: 6   AMPL(lib,ass): 8) (3, 0)  AMPLCost: 6
WendObjFunval: 32.9649  Heuristic(lib,ass): (2, 0)  HeuristicCost: 4   AMPL(lib,ass): 9) (1, 2)  AMPLCost: 4
WendObjFunval: 33.9453  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 10) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9453  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 11) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9257  Heuristic(lib,ass): (1, 3)  HeuristicCost: 5   AMPL(lib,ass): 12) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9453  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 13) (2, 2)  AMPLCost: 6
WendObjFunval: 33.9551  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 14) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9453  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 15) (2, 2)  AMPLCost: 6
WendObjFunval: 32.9649  Heuristic(lib,ass): (2, 0)  HeuristicCost: 4   AMPL(lib,ass): 16) (1, 2)  AMPLCost: 4
WendObjFunval: 33.9139  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 17) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9453  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 18) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9453  Heuristic(lib,ass): (1, 2)  HeuristicCost: 4   AMPL(lib,ass): 19) (1, 4)  AMPLCost: 6
WendObjFunval: 32.9649  Heuristic(lib,ass): (2, 0)  HeuristicCost: 4   AMPL(lib,ass): 20) (2, 0)  AMPLCost: 4
WendObjFunval: 33.9453  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 21) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9335  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 22) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9453  Heuristic(lib,ass): (2, 2)  HeuristicCost: 6   AMPL(lib,ass): 23) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9355  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 24) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9453  Heuristic(lib,ass): (2, 2)  HeuristicCost: 6   AMPL(lib,ass): 25) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9257  Heuristic(lib,ass): (2, 2)  HeuristicCost: 6   AMPL(lib,ass): 26) (3, 0)  AMPLCost: 6
WendObjFunval: 32.9629  Heuristic(lib,ass): (2, 0)  HeuristicCost: 4   AMPL(lib,ass): 27) (2, 0)  AMPLCost: 4
WendObjFunval: 33.9433  Heuristic(lib,ass): (2, 2)  HeuristicCost: 6   AMPL(lib,ass): 28) (3, 0)  AMPLCost: 6
WendObjFunval: 32.9747  Heuristic(lib,ass): (2, 0)  HeuristicCost: 4   AMPL(lib,ass): 29) (1, 2)  AMPLCost: 4
WendObjFunval: 33.9453  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 30) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9453  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 31) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9551  Heuristic(lib,ass): (2, 1)  HeuristicCost: 5   AMPL(lib,ass): 32) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9257  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 33) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9551  Heuristic(lib,ass): (2, 0)  HeuristicCost: 4   AMPL(lib,ass): 34) (1, 2)  AMPLCost: 4
WendObjFunval: 33.9453  Heuristic(lib,ass): (1, 2)  HeuristicCost: 4   AMPL(lib,ass): 35) (2, 2)  AMPLCost: 6
WendObjFunval: 33.9453  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 36) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9453  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 37) (2, 2)  AMPLCost: 6
WendObjFunval: 32.9629  Heuristic(lib,ass): (2, 0)  HeuristicCost: 4   AMPL(lib,ass): 38) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9531  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 39) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9355  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 40) (3, 0)  AMPLCost: 6
WendObjFunval: 32.9649  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 41) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9453  Heuristic(lib,ass): (2, 1)  HeuristicCost: 5   AMPL(lib,ass): 42) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9453  Heuristic(lib,ass): (2, 0)  HeuristicCost: 4   AMPL(lib,ass): 43) (2, 2)  AMPLCost: 6
WendObjFunval: 33.9355  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 44) (3, 0)  AMPLCost: 6
WendObjFunval: 32.9649  Heuristic(lib,ass): (2, 0)  HeuristicCost: 4   AMPL(lib,ass): 45) (1, 2)  AMPLCost: 4
WendObjFunval: 33.9453  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 46) (3, 0)  AMPLCost: 6
WendObjFunval: 33.9355  Heuristic(lib,ass): (3, 0)  HeuristicCost: 6   AMPL(lib,ass): 47) (3, 0)  AMPLCost: 6
