33.9453,2, 0,4,0,3, 0,6
33.9355,2, 0,4,1,2, 0,4
32.9629,2, 0,4,2,1, 2,4
33.9453,3, 0,6,3,3, 0,6
33.9453,2, 2,6,4,3, 0,6
33.9355,2, 1,5,5,3, 0,6
33.9453,2, 0,4,6,2, 0,4
33.9355,3, 0,6,7,3, 0,6
33.9453,2, 2,6,8,3, 0,6
32.9649,2, 0,4,9,1, 2,4
33.9453,3, 0,6,10,3, 0,6
33.9453,3, 0,6,11,3, 0,6
33.9257,1, 3,5,12,3, 0,6
33.9453,3, 0,6,13,2, 2,6
33.9551,3, 0,6,14,3, 0,6
33.9453,3, 0,6,15,2, 2,6
32.9649,2, 0,4,16,1, 2,4
33.9139,3, 0,6,17,3, 0,6
33.9453,3, 0,6,18,3, 0,6
33.9453,1, 2,4,19,1, 4,6
32.9649,2, 0,4,20,2, 0,4
33.9453,3, 0,6,21,3, 0,6
33.9335,3, 0,6,22,3, 0,6
33.9453,2, 2,6,23,3, 0,6
33.9355,3, 0,6,24,3, 0,6
33.9453,2, 2,6,25,3, 0,6
33.9257,2, 2,6,26,3, 0,6
32.9629,2, 0,4,27,2, 0,4
33.9433,2, 2,6,28,3, 0,6
32.9747,2, 0,4,29,1, 2,4
33.9453,3, 0,6,30,3, 0,6
33.9453,3, 0,6,31,3, 0,6
33.9551,2, 1,5,32,3, 0,6
33.9257,3, 0,6,33,3, 0,6
33.9551,2, 0,4,34,1, 2,4
33.9453,1, 2,4,35,2, 2,6
33.9453,3, 0,6,36,3, 0,6
33.9453,3, 0,6,37,2, 2,6
32.9629,2, 0,4,38,3, 0,6
33.9531,3, 0,6,39,3, 0,6
33.9355,3, 0,6,40,3, 0,6
32.9649,3, 0,6,41,3, 0,6
33.9453,2, 1,5,42,3, 0,6
33.9453,2, 0,4,43,2, 2,6
33.9355,3, 0,6,44,3, 0,6
32.9649,2, 0,4,45,1, 2,4
33.9453,3, 0,6,46,3, 0,6
33.9355,3, 0,6,47,3, 0,6
32.9747,2, 0,4,48,2, 0,4
33.9355,3, 0,6,49,3, 0,6
33.9453,2, 0,4,50,1, 2,4
33.9355,3, 0,6,51,2, 2,6
33.9453,2, 0,4,52,2, 0,4
33.9453,3, 0,6,53,3, 0,6
33.9355,2, 0,4,54,3, 0,6
33.9453,2, 0,4,55,3, 0,6
33.9453,3, 0,6,56,2, 2,6
33.9551,2, 1,5,57,3, 0,6
32.9649,2, 0,4,58,2, 0,4
33.9355,3, 0,6,59,3, 0,6
33.9453,3, 0,6,60,3, 0,6
33.9355,2, 0,4,61,2, 2,6
33.9453,3, 0,6,62,3, 0,6
33.9453,2, 0,4,63,1, 2,4
33.9453,2, 0,4,64,2, 2,6
33.9453,3, 0,6,65,3, 0,6
33.9453,3, 0,6,66,3, 0,6
32.9629,2, 0,4,67,1, 2,4
33.9453,2, 0,4,68,2, 0,4
33.9551,3, 0,6,69,3, 0,6
33.9453,2, 2,6,70,3, 0,6
32.9747,2, 0,4,71,2, 0,4
33.9551,3, 0,6,72,3, 0,6
33.9453,3, 0,6,73,3, 0,6
32.9629,2, 0,4,74,2, 0,4
33.9453,2, 0,4,75,3, 0,6
33.9453,3, 0,6,76,2, 2,6
33.9355,1, 3,5,77,2, 2,6
33.9453,2, 0,4,78,2, 0,4
33.9453,3, 0,6,79,3, 0,6
33.9453,3, 0,6,80,3, 0,6
33.9453,2, 2,6,81,3, 0,6
33.9355,3, 0,6,82,2, 2,6
32.9649,2, 0,4,83,2, 0,4
33.9355,2, 2,6,84,2, 2,6
32.9747,2, 0,4,85,2, 0,4
33.9335,2, 0,4,86,1, 2,4
33.9453,2, 0,4,87,2, 0,4
33.9453,3, 0,6,88,2, 2,6
33.9551,2, 0,4,89,1, 2,4
33.9453,3, 0,6,90,3, 0,6
32.9649,2, 2,6,91,3, 0,6
33.9453,3, 0,6,92,2, 2,6
32.9649,2, 0,4,93,2, 0,4
33.9453,2, 2,6,94,3, 0,6
32.9649,3, 0,6,95,3, 0,6
33.9453,3, 0,6,96,3, 0,6
33.9453,3, 0,6,97,3, 0,6
33.9453,3, 0,6,98,3, 0,6
33.9453,2, 2,6,99,3, 0,6


