1000 iterations. No infeasibilities. Best results obtained for [1,10,1] (11.96) 
next best [1,10,10] (11.66).
Worst [0,0,0] (8.57), second worst [10,10,1] (10.78)

2016_5_19 17:2:59
With weights: 0.047619, 0.47619, 0.47619
Number of infeasible solutions:0
Min num lib/ass: (36) 1, 2. Cost: 7    ObjFun value: 26.6913
Min num lib/ass: (37) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (38) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (39) 1, 2. Cost: 7    ObjFun value: 26.6913
Min num lib/ass: (40) 2, 0. Cost: 10    ObjFun value: 26.6913
Min num lib/ass: (41) 2, 2. Cost: 12    ObjFun value: 26.6913
Min num lib/ass: (42) 1, 2. Cost: 7    ObjFun value: 26.6913
Min num lib/ass: (43) 2, 0. Cost: 10    ObjFun value: 26.6913
Min num lib/ass: (44) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (45) 2, 2. Cost: 12    ObjFun value: 26.6901
Min num lib/ass: (46) 2, 0. Cost: 10    ObjFun value: 26.7377
Min num lib/ass: (47) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (48) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (49) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (50) 1, 2. Cost: 7    ObjFun value: 26.6913
Min num lib/ass: (51) 2, 0. Cost: 10    ObjFun value: 26.6913
Min num lib/ass: (52) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (53) 3, 0. Cost: 15    ObjFun value: 26.7377
Min num lib/ass: (54) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (55) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (56) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (57) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (58) 2, 0. Cost: 10    ObjFun value: 26.6884
Min num lib/ass: (59) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (60) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (61) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (62) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (63) 2, 2. Cost: 12    ObjFun value: 26.6913
Min num lib/ass: (64) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (65) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (66) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (67) 1, 2. Cost: 7    ObjFun value: 26.6913
Min num lib/ass: (68) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (69) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (70) 2, 2. Cost: 12    ObjFun value: 26.6913
Min num lib/ass: (71) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (72) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (73) 2, 2. Cost: 12    ObjFun value: 26.6901
Min num lib/ass: (74) 1, 2. Cost: 7    ObjFun value: 26.6913
Min num lib/ass: (75) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (76) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (77) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (78) 2, 0. Cost: 10    ObjFun value: 26.6896
Min num lib/ass: (79) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (80) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (81) 2, 0. Cost: 10    ObjFun value: 26.6913
Min num lib/ass: (82) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (83) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (84) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (85) 1, 2. Cost: 7    ObjFun value: 26.7377
Min num lib/ass: (86) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (87) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (88) 1, 2. Cost: 7    ObjFun value: 26.6901
