28.9099,2,1,5,72,3,0,6
28.9099,2,2,6,73,2,2,6
28.9108,0,4,4,74,1,2,4
28.9108,3,0,6,75,3,0,6
28.9091,3,0,6,76,2,2,6
28.9108,3,0,6,77,3,0,6
28.5766,2,0,4,78,2,0,4
28.9099,2,2,6,79,3,0,6
28.9108,3,0,6,80,3,0,6
28.9099,3,0,6,81,2,2,6
28.5774,3,0,6,82,3,0,6
28.9099,3,0,6,83,2,2,6
28.9099,2,2,6,84,3,0,6
28.9099,3,0,6,85,3,0,6
28.9099,3,0,6,86,3,0,6
28.9091,1,3,5,87,3,0,6
28.9099,3,0,6,88,3,0,6
28.5774,2,0,4,89,2,2,6
28.9099,3,0,6,90,2,2,6
28.5774,2,0,4,91,2,0,4
28.9099,2,0,4,92,2,0,4
28.9091,3,0,6,93,2,2,6
28.9108,3,0,6,94,3,0,6
28.9089,3,0,6,95,3,0,6
28.9099,3,0,6,96,3,0,6
28.9099,3,0,6,97,3,0,6
28.5774,3,0,6,98,3,0,6
28.9091,2,0,4,99,1,2,4

24.9888,1,4,6,0,3,0,6
24.981,2,0,4,1,1,2,4
24.9908,3,0,6,2,3,0,6
24.9908,3,0,6,3,3,0,6
24.9908,2,1,5,4,3,0,6
24.9908,3,0,6,5,3,0,6
24.9908,3,0,6,6,3,0,6
24.9829,2,0,4,7,1,4,6
24.9908,3,0,6,8,3,0,6
24.9908,2,2,6,9,3,0,6
24.981,1,2,4,10,2,0,4
24.9908,3,0,6,11,2,2,6
24.9908,3,0,6,12,3,0,6
24.9888,3,0,6,13,3,0,6
24.9868,3,0,6,14,3,0,6
24.9927,2,2,6,15,3,0,6
24.9908,3,0,6,16,3,0,6
24.981,2,0,4,17,2,0,4
24.9908,3,0,6,18,3,0,6
24.9829,2,0,4,19,3,0,6
24.981,2,0,4,20,1,2,4
24.9829,2,2,6,21,3,0,6
24.9888,2,0,4,22,3,0,6
24.9908,3,0,6,23,3,0,6
24.9908,2,0,4,24,1,2,4
24.9888,2,0,4,25,2,0,4
24.9927,3,0,6,26,3,0,6
24.9829,2,0,4,27,2,0,4
24.9908,2,2,6,28,3,0,6
24.9908,2,0,4,29,2,0,4
24.9908,3,0,6,30,2,2,6
24.9888,3,0,6,31,2,2,6
24.9908,1,3,5,32,3,0,6
24.9829,2,0,4,33,3,0,6
24.9829,2,0,4,34,1,2,4
24.9908,1,3,5,35,3,0,6
24.9829,2,0,4,36,2,0,4
24.9927,3,0,6,37,3,0,6
24.9908,3,0,6,38,3,0,6
24.9888,3,0,6,39,1,4,6
24.9908,2,0,4,40,1,2,4
24.981,2,0,4,41,1,2,4
24.9888,3,0,6,42,2,2,6
24.9927,3,0,6,43,3,0,6
24.9908,3,0,6,44,3,0,6
24.9868,2,1,5,45,3,0,6
24.9908,2,0,4,46,2,0,4
24.9829,1,4,6,47,3,0,6
24.9908,3,0,6,48,3,0,6
24.9927,3,0,6,49,1,4,6
24.981,2,0,4,50,2,0,4
24.9888,3,0,6,51,3,0,6
24.9829,3,0,6,52,3,0,6
24.981,2,0,4,53,1,2,4
24.9908,2,0,4,54,2,0,4
24.9908,3,0,6,55,3,0,6
24.9888,3,0,6,56,3,0,6
24.981,2,0,4,57,1,2,4
24.981,2,0,4,58,2,0,4
24.9927,2,0,4,59,1,2,4
24.9927,2,0,4,60,1,2,4
24.9908,3,0,6,61,3,0,6
24.9908,2,1,5,62,2,2,6
24.981,2,0,4,63,2,0,4
24.9829,1,2,4,64,3,0,6
24.9888,2,1,5,65,3,0,6
24.981,2,0,4,66,2,0,4
24.9927,1,4,6,67,1,4,6
24.981,2,0,4,68,1,2,4
24.9927,3,0,6,69,3,0,6
24.9927,3,0,6,70,3,0,6
24.9908,3,0,6,71,3,0,6
24.981,2,0,4,72,3,0,6
24.9888,2,0,4,73,2,2,6
24.9908,3,0,6,74,3,0,6
24.9888,2,0,4,75,1,2,4
24.9888,1,2,4,76,2,2,6
24.981,3,0,6,77,3,0,6
24.9908,3,0,6,78,2,2,6
24.9908,2,0,4,79,2,0,4
24.9888,3,0,6,80,2,2,6
24.9868,3,0,6,81,2,2,6
24.9908,2,0,4,82,1,2,4
24.9829,2,0,4,83,2,0,4
24.981,2,2,6,84,3,0,6
24.981,2,0,4,85,2,0,4
24.981,2,0,4,86,2,0,4
24.9829,2,1,5,87,3,0,6
24.9908,3,0,6,88,3,0,6
24.9888,2,0,4,89,1,2,4
24.9908,1,4,6,90,3,0,6
24.981,2,2,6,91,2,2,6
24.9927,2,2,6,92,3,0,6
24.9908,1,2,4,93,3,0,6
24.9829,2,0,4,94,2,0,4
24.9908,3,0,6,95,3,0,6
24.9908,3,0,6,96,3,0,6
24.9908,3,0,6,97,3,0,6
24.9908,3,0,6,98,2,2,6
24.9927,2,0,4,99,1,2,4

27.7741,3,0,6,0,3,0,6
27.7839,3,0,6,1,3,0,6
27.7746,2,0,4,2,1,2,4
27.7824,3,0,6,3,2,2,6
27.7741,2,1,5,4,3,0,6
27.7741,3,0,6,5,3,0,6
27.7746,3,0,6,6,3,0,6
27.7741,3,0,6,7,3,0,6
27.7741,2,0,4,8,2,0,4
27.7839,3,0,6,9,3,0,6
27.7741,2,0,4,10,2,0,4
27.7741,3,0,6,11,3,0,6
27.7746,3,0,6,12,3,0,6
27.7741,1,2,4,13,3,0,6
27.7746,3,0,6,14,3,0,6
27.7746,2,0,4,15,1,2,4
27.7741,2,0,4,16,1,2,4
27.7746,2,2,6,17,3,0,6
27.7741,2,0,4,18,1,2,4
27.7741,3,0,6,19,3,0,6
27.7746,3,0,6,20,3,0,6
27.7741,3,0,6,21,2,2,6
27.7746,3,0,6,22,3,0,6
27.7741,2,2,6,23,3,0,6
27.7726,3,0,6,24,3,0,6
27.7741,2,2,6,25,3,0,6
27.7741,3,0,6,26,3,0,6
27.7839,2,1,5,27,3,0,6
27.7746,2,2,6,28,3,0,6
27.7741,2,2,6,29,3,0,6
27.7741,3,0,6,30,3,0,6
27.7741,3,0,6,31,2,2,6
27.7741,2,0,4,32,1,2,4
27.7741,3,0,6,33,3,0,6
27.7746,3,0,6,34,3,0,6
27.7741,2,1,5,35,3,0,6
27.7741,3,0,6,36,3,0,6
27.7741,3,0,6,37,3,0,6
27.7741,2,0,4,38,3,0,6
27.7741,3,0,6,39,3,0,6
27.7818,3,0,6,40,3,0,6
27.7741,3,0,6,41,3,0,6
27.7824,2,2,6,42,3,0,6
27.7741,2,0,4,43,1,2,4
27.7741,2,2,6,44,3,0,6
27.7736,2,0,4,45,2,2,6
27.7741,1,4,6,46,3,0,6
27.7741,3,0,6,47,3,0,6
27.7746,2,0,4,48,1,2,4
27.7746,2,0,4,49,0,4,4
27.7741,2,0,4,50,1,2,4
27.7741,2,0,4,51,3,0,6
27.7731,3,0,6,52,3,0,6
27.7741,3,0,6,53,3,0,6
27.7741,3,0,6,54,3,0,6
27.7746,2,0,4,55,3,0,6
27.7726,3,0,6,56,2,2,6
27.7741,3,0,6,57,2,2,6
27.7741,3,0,6,58,3,0,6
27.7741,2,2,6,59,2,2,6
27.7741,2,0,4,60,2,0,4
27.7746,2,1,5,61,3,0,6
27.7746,1,3,5,62,3,0,6
27.7746,3,0,6,63,3,0,6
27.7741,3,0,6,64,3,0,6
27.7746,2,0,4,65,2,0,4
27.7741,1,4,6,66,3,0,6
27.7839,3,0,6,67,3,0,6
27.7741,2,2,6,68,2,2,6
27.7746,3,0,6,69,2,2,6
27.7746,3,0,6,70,3,0,6
27.7741,2,2,6,71,3,0,6
27.7839,2,0,4,72,1,2,4
27.7741,3,0,6,73,3,0,6
27.7736,3,0,6,74,3,0,6
27.7741,3,0,6,75,2,2,6
27.7741,3,0,6,76,3,0,6
27.7741,3,0,6,77,3,0,6
27.7746,2,0,4,78,1,2,4
27.7741,2,2,6,79,3,0,6
27.7741,2,2,6,80,3,0,6
27.7844,3,0,6,81,3,0,6
27.7746,3,0,6,82,3,0,6
27.7741,3,0,6,83,3,0,6
27.7741,3,0,6,84,3,0,6
27.7741,2,1,5,85,3,0,6
27.7741,3,0,6,86,3,0,6
27.7741,2,0,4,87,2,0,4
27.7741,3,0,6,88,3,0,6
27.7741,2,1,5,89,2,2,6
27.7741,2,0,4,90,1,2,4
27.7726,2,0,4,91,2,0,4
27.7839,2,2,6,92,2,2,6
27.7741,3,0,6,93,3,0,6
27.7726,1,4,6,94,3,0,6
27.7746,3,0,6,95,3,0,6
27.7741,2,0,4,96,2,0,4
27.7741,3,0,6,97,3,0,6
27.7741,3,0,6,98,3,0,6
27.7741,2,0,4,99,1,2,4

0,2,0,4,0,3,0,6
0,0,0,0,1,1,0,2
0,1,0,2,2,0,2,2
0,1,0,2,3,1,2,4
0,2,0,4,4,3,0,6
0,1,0,2,5,1,0,2
0,1,0,2,6,1,0,2
0,2,0,4,7,2,0,4
0,1,0,2,8,1,2,4
0,1,0,2,9,1,0,2
0,1,0,2,10,2,0,4
0,1,0,2,11,0,2,2
0,1,0,2,12,2,0,4
0,0,0,0,13,0,0,0
0,0,0,0,14,0,0,0
0,0,0,0,15,0,0,0
0,2,0,4,16,1,2,4
0,2,0,4,17,2,0,4
0,2,0,4,18,3,0,6
0,2,0,4,19,1,2,4
0,1,0,2,20,1,0,2
0,1,0,2,21,1,0,2
0,2,0,4,22,1,2,4
0,1,0,2,23,1,2,4
0,2,0,4,24,1,2,4
0,2,0,4,25,2,0,4
0,2,0,4,26,1,2,4
0,1,0,2,27,1,2,4
0,3,0,6,28,3,0,6
0,2,0,4,29,2,0,4
0,2,0,4,30,2,0,4
0,2,0,4,31,2,2,6
0,1,0,2,32,2,0,4
0,2,0,4,33,3,0,6
0,2,0,4,34,0,4,4
-1,0,0,0,35,0,0,0
0,1,0,2,36,1,0,2
0,1,0,2,37,1,0,2
0,2,0,4,38,2,2,6
0,2,0,4,39,1,2,4
0,1,0,2,40,1,2,4
0,1,0,2,41,2,0,4
0,2,0,4,42,3,0,6
0,2,0,4,43,2,0,4
0,2,0,4,44,2,0,4
0,2,0,4,45,2,0,4
0,2,0,4,46,2,0,4
0,2,0,4,47,3,0,6
0,2,0,4,48,1,2,4
0,1,0,2,49,1,0,2
0,2,0,4,50,2,0,4
0,1,0,2,51,1,0,2
0,1,0,2,52,2,0,4
0,1,0,2,53,1,0,2
0,1,0,2,54,2,0,4
0,2,0,4,55,1,2,4
0,2,0,4,56,3,0,6
0,2,0,4,57,2,2,6
0,1,0,2,58,2,0,4
0,1,0,2,59,2,0,4
0,1,0,2,60,1,0,2
0,1,0,2,61,1,0,2
0,1,0,2,62,2,0,4
0,1,0,2,63,1,2,4
0,2,0,4,64,2,2,6
0,2,0,4,65,2,0,4
0,1,0,2,66,2,0,4
0,2,0,4,67,2,0,4
0,2,0,4,68,2,0,4
0,1,0,2,69,1,2,4
0,2,0,4,70,3,0,6
0,2,0,4,71,3,0,6
0,2,0,4,72,2,0,4
0,1,0,2,73,2,0,4
0,1,0,2,74,2,0,4
0,2,0,4,75,0,4,4
0,1,0,2,76,1,0,2
0,2,0,4,77,2,0,4
0,0,0,0,78,0,2,2
0,0,0,0,79,0,0,0
0,1,0,2,80,1,0,2
0,1,0,2,81,2,0,4
0,2,0,4,82,3,0,6
0,2,0,4,83,1,2,4
0,2,0,4,84,2,0,4
0,2,0,4,85,2,0,4
0,2,0,4,86,2,2,6
0,0,3,3,87,1,2,4
-1,0,0,0,88,0,0,0
0,1,0,2,89,1,2,4
0,1,0,2,90,3,0,6
0,1,2,4,91,2,0,4
0,1,0,2,92,2,0,4
0,1,0,2,93,0,2,2
0,2,0,4,94,1,2,4
0,1,0,2,95,1,0,2
0,2,0,4,96,2,0,4
0,2,0,4,97,2,0,4
0,1,0,2,98,1,0,2
0,1,0,2,99,1,0,2


