38599
37399
19999
24399
24399
4399
2647380
2502986
2390187
2157987
1930387
1593994
1367994
1230395
997995
849996
725997
668797
667197
667197
667597
595197
595997
595197
485998
373998
375193
363593
365193
364393
365193
366793
365993
359793
297193
198594
198594
197194
197994
92394
93994
93194
92399
91599
75999
75199
76599
80598
82998
78398
65798
64998
62999
62999
62999
62999
61399
59799
60599
61799
17399
18799
18199
17799
18599
18999
17799
20999
20999
22599
21799
20999
21799
40999
42199
42199
41399
41399
40599
40599
41799
24999
26599
24999
26199
24199
21399
20599
20599
22999
22199
21399
18199
16599
18199
19799
19799
19799
22199
20599
5599
5599
5599
5599
5599
5599
5599
5599
5599
5599
5599
4799
3999
3999
3999
3999
3999
3999
3199
3199
3199
3199
3199
3199
3199
1599
799
799
799
799
799
799
799
799
799
799
799
799
799
0
