33.9453,2,0,4,0,2,0,4
33.9531,2,1,5,1,3,0,6
33.9551,2,0,4,2,1,2,4
33.9551,2,1,5,3,3,0,6
33.9551,2,0,4,4,2,0,4
33.9551,2,1,5,5,3,0,6
33.9551,3,0,6,6,3,0,6
33.9551,3,0,6,7,3,0,6
33.9551,3,0,6,8,3,0,6
33.9551,2,2,6,9,3,0,6
33.9551,3,0,6,10,3,0,6
33.9551,1,2,4,11,3,0,6
33.9453,3,0,6,12,2,2,6
33.9551,2,1,5,13,3,0,6
33.9531,3,0,6,14,3,0,6
33.9551,3,0,6,15,3,0,6
33.9531,2,1,5,16,3,0,6
33.9551,1,4,6,17,3,0,6
33.9551,2,2,6,18,2,2,6
33.9551,3,0,6,19,3,0,6
33.9551,3,0,6,20,3,0,6
33.9453,3,0,6,21,3,0,6
33.9531,3,0,6,22,2,2,6
33.9551,3,0,6,23,3,0,6
33.9551,2,0,4,24,1,2,4
33.9551,1,4,6,25,3,0,6
33.9551,3,0,6,26,3,0,6
33.9551,2,1,5,27,3,0,6
33.9551,2,2,6,28,3,0,6
33.9551,3,0,6,29,2,2,6
33.9551,3,0,6,30,3,0,6
33.9453,3,0,6,31,3,0,6
33.9551,3,0,6,32,3,0,6
33.9453,3,0,6,33,3,0,6
33.9551,3,0,6,34,3,0,6
33.9453,3,0,6,35,3,0,6
33.9551,3,0,6,36,3,0,6
33.9453,2,0,4,37,2,0,4
33.9551,3,0,6,38,2,2,6
33.9551,2,1,5,39,3,0,6
33.9551,3,0,6,40,3,0,6
33.9551,3,0,6,41,3,0,6
33.9531,3,0,6,42,3,0,6
33.9453,3,0,6,43,3,0,6
33.9551,3,0,6,44,3,0,6
33.9551,3,0,6,45,2,2,6
33.9551,1,4,6,46,3,0,6
33.9453,3,0,6,47,3,0,6
33.9551,2,2,6,48,2,2,6
33.9531,3,0,6,49,2,2,6
33.9453,3,0,6,50,3,0,6
33.9551,3,0,6,51,2,2,6
33.9551,2,0,4,52,2,2,6
33.9551,3,0,6,53,3,0,6
33.9453,2,0,4,54,2,0,4
33.9453,2,1,5,55,3,0,6
33.9453,3,0,6,56,3,0,6
33.9551,2,0,4,57,1,2,4
33.9453,3,0,6,58,2,2,6
33.9551,2,0,4,59,2,0,4
33.9551,3,0,6,60,3,0,6
33.9453,1,2,4,61,3,0,6
33.9453,3,0,6,62,3,0,6
33.9551,2,0,4,63,1,2,4
33.9551,3,0,6,64,3,0,6
33.9551,2,0,4,65,2,0,4
33.9551,1,3,5,66,3,0,6
33.9551,3,0,6,67,3,0,6
33.9551,3,0,6,68,3,0,6
33.9551,3,0,6,69,3,0,6
33.9551,3,0,6,70,2,2,6
33.9551,3,0,6,71,3,0,6
33.9551,3,0,6,72,3,0,6
33.9551,3,0,6,73,3,0,6
33.9551,3,0,6,74,3,0,6
33.9551,2,2,6,75,3,0,6
33.9551,3,0,6,76,2,2,6
33.9551,3,0,6,77,3,0,6
33.9551,2,0,4,78,2,2,6
33.9531,2,0,4,79,3,0,6
33.9551,3,0,6,80,3,0,6
33.9551,3,0,6,81,3,0,6
33.9551,3,0,6,82,2,2,6
33.9551,3,0,6,83,3,0,6
33.9551,2,2,6,84,3,0,6
33.9453,2,2,6,85,3,0,6
33.9551,2,2,6,86,3,0,6
33.9551,3,0,6,87,3,0,6
33.9551,2,2,6,88,2,2,6
33.9551,2,1,5,89,3,0,6
33.9551,3,0,6,90,3,0,6
33.9453,2,0,4,91,3,0,6
33.9453,3,0,6,92,3,0,6
33.9551,3,0,6,93,3,0,6
33.9551,3,0,6,94,3,0,6
33.9551,3,0,6,95,3,0,6
33.9551,3,0,6,96,3,0,6
33.9551,3,0,6,97,3,0,6
33.9551,2,1,5,98,3,0,6
33.9551,3,0,6,99,3,0,6


