0,30.9747,20,27,30,7,6
1,31.9551,20,27,31,7,6
2,31.9747,22,27,31,8,6
3,31.9649,21,27,31,8,5
4,31.9649,21,27,31,8,5
5,31.9649,21,27,30,8,5
6,31.9649,23,27,30,9,5
7,31.9747,22,27,31,8,6
8,31.9845,23,27,31,9,5
9,31.9845,23,25,30,9,5
10,31.9747,22,27,31,8,6
11,31.9747,22,27,31,8,6
12,31.9747,22,27,31,8,6
13,31.9747,20,27,30,7,6
14,31.9747,22,27,31,8,6
15,31.9747,22,27,30,8,6
16,31.9845,23,27,31,9,5
17,31.9845,23,26,29,9,5
18,31.0041,23,27,30,9,5
19,30.9845,21,27,30,8,5
20,30.9845,23,25,28,9,5
21,30.9845,21,27,30,8,5
22,31.9649,21,27,31,8,5
23,31.9649,21,27,31,8,5
24,31.9453,19,27,31,7,5
25,31.9649,21,27,31,8,5
26,31.9649,21,27,30,8,5
27,32.9453,21,27,32,8,5
28,32.9453,21,27,32,8,5
29,32.9551,22,27,32,8,6
30,32.9551,22,27,31,8,6
31,32.9551,22,27,31,8,6
32,31.9943,24,27,31,9,6
33,31.9943,24,27,31,9,6
34,31.9943,24,27,31,9,6
35,31.9923,24,27,31,9,6
36,32.9629,23,27,32,9,5
37,32.9629,23,27,32,9,5
38,32.9629,22,27,31,8,6
39,32.9629,23,27,31,9,5
40,32.9629,22,27,31,8,6
41,32.9531,22,27,32,9,4
42,32.9531,22,27,31,9,4
43,32.9531,22,27,32,9,4
44,32.9531,22,27,31,9,4
45,32.9531,22,26,31,8,6
46,32.9531,22,27,31,9,4
47,32.9531,23,26,30,9,5
48,32.9531,22,27,31,9,4
49,32.9531,22,27,31,9,4
50,32.9551,22,27,32,9,4
51,32.9551,22,27,31,9,4
52,32.9551,22,27,31,8,6
53,32.9551,24,27,29,9,6
54,32.9551,20,25,30,8,4
55,32.9551,23,26,31,9,5
56,33.9335,22,27,33,8,6
57,33.9335,22,27,32,8,6
58,33.9335,22,27,32,8,6
59,33.9335,22,26,31,8,6
60,33.9335,23,26,31,9,5
61,33.9335,23,27,31,9,5
62,33.9335,21,26,32,8,5
63,33.9335,23,26,31,9,5
64,33.9335,22,27,32,8,6
65,33.9335,23,27,31,9,5
66,33.9335,22,27,33,8,6
67,33.9335,22,27,33,8,6
68,33.9335,21,27,31,8,5
69,33.9335,22,27,32,8,6
70,33.9335,23,27,31,9,5
71,33.9335,20,27,31,7,6
72,33.9335,21,27,31,8,5
73,33.9335,22,26,32,8,6
74,33.9335,22,27,31,8,6
75,32.9511,22,27,32,8,6
76,32.9511,22,27,32,8,6
77,32.9511,23,27,31,9,5
78,32.9511,22,27,30,8,6
79,32.9511,22,27,31,8,6
80,32.9511,22,27,32,8,6
81,32.9511,22,27,31,8,6
82,32.9511,22,27,32,8,6
83,32.9335,20,27,32,7,6
84,32.9511,22,27,32,8,6
85,32.9413,22,26,32,8,6
86,32.9217,21,25,32,8,5
87,32.9217,21,25,32,8,5
88,32.9217,21,25,32,8,5
89,32.9217,21,25,31,8,5
90,32.9217,21,25,32,8,5
91,32.9217,19,24,29,7,5
92,32.9217,21,25,32,8,5
93,32.9629,23,27,32,9,5
94,32.961,23,27,32,9,5
95,32.9511,23,26,32,9,5
96,32.9511,23,26,32,9,5
97,32.9511,21,26,31,8,5
98,32.9511,23,26,32,9,5
99,32.9511,23,26,32,9,5
100,32.961,23,27,32,9,5
101,32.961,23,27,32,9,5
102,32.961,23,27,30,9,5
103,32.9629,23,27,32,9,5
104,32.9629,23,27,29,9,5
105,32.9629,23,27,31,9,5
106,32.9433,21,27,32,8,5
107,32.9433,20,27,31,7,6
108,32.9433,21,27,30,8,5
109,32.9433,21,27,32,8,5
110,32.9433,21,27,32,8,5
111,32.9433,21,27,32,8,5
112,32.9629,23,27,32,9,5
113,32.9629,23,27,32,9,5
114,32.9629,23,26,31,9,5
115,32.9629,22,27,31,9,4
116,32.9335,21,26,32,8,5
117,32.9335,21,26,32,8,5
118,32.9335,22,27,31,9,4
119,32.9335,21,26,32,8,5
120,32.9433,21,27,32,8,5
121,32.9433,21,27,32,8,5
122,32.9433,21,26,30,8,5
123,32.9531,22,27,32,8,6
124,32.9237,20,26,32,8,4
125,32.9433,22,26,32,8,6
126,32.9433,22,26,32,8,6
127,32.9433,21,26,31,8,5
128,32.9531,22,27,32,8,6
129,32.9531,22,27,32,8,6
130,32.9531,22,27,31,8,6
131,32.9531,22,27,32,8,6
132,32.9531,22,27,30,8,6
133,32.9531,22,27,32,8,6
134,32.9531,22,27,31,8,6
135,32.9531,22,27,30,8,6
136,32.9531,22,25,32,8,6
137,32.9531,22,27,32,8,6
138,32.9531,22,27,31,8,6
139,32.9531,22,27,31,8,6
140,32.9531,22,27,31,8,6
141,32.9531,22,27,32,8,6
142,32.9551,22,27,32,8,6
143,32.9551,22,27,32,8,6
144,31.9845,24,26,31,9,6
145,31.9747,23,26,31,9,5
146,31.9727,22,27,31,9,4
147,31.9727,22,27,31,9,4
148,31.9727,22,27,31,9,4
149,31.9923,24,27,31,9,6
150,31.9923,24,26,30,9,6
151,31.9923,22,27,29,8,6
152,31.9747,22,27,31,9,4
153,32.9551,22,27,32,8,6
154,32.9551,22,27,31,9,4
155,32.9551,23,27,30,9,5
156,32.9649,23,27,32,9,5
157,32.9649,23,27,32,9,5
158,32.9531,22,27,32,8,6
159,32.9551,22,27,32,8,6
160,32.9551,22,27,32,8,6
161,32.9551,23,26,30,9,5
162,32.9649,23,27,32,9,5
163,31.9747,23,26,31,9,5
164,31.9551,21,26,31,8,5
165,31.9551,21,26,30,8,5
166,31.9649,21,27,31,8,5
167,31.9649,21,25,30,8,5
168,31.9649,22,27,30,8,6
169,31.9845,23,27,31,9,5
170,31.9845,21,27,30,8,5
171,31.9727,23,26,31,9,5
172,31.9707,23,26,31,9,5
173,31.9825,24,26,31,9,6
174,31.9707,23,26,31,9,5
175,31.9707,23,26,31,9,5
176,31.9727,23,26,31,9,5
177,31.9727,22,26,30,8,6
178,31.9825,23,27,31,9,5
179,31.9825,21,27,30,8,5
180,31.9825,23,27,31,9,5
181,32.9629,23,27,32,9,5
182,32.9629,23,27,32,9,5
183,32.9629,23,27,32,9,5
184,32.9629,23,27,32,9,5
185,32.9629,21,27,31,8,5
186,32.9629,23,27,30,9,5
187,32.9433,21,27,32,8,5
188,32.9433,21,27,31,8,5
189,32.9433,22,27,31,8,6
190,32.9433,21,27,31,8,5
191,32.9453,21,27,32,8,5
192,32.9453,21,27,32,8,5
193,32.9453,21,27,32,8,5
194,32.9649,23,27,32,9,5
195,32.9649,23,27,32,9,5
196,32.9649,23,27,30,9,5
197,32.9649,23,27,29,9,5
198,32.9453,21,27,32,8,5
199,32.9453,22,27,31,8,6
200,32.9453,22,27,31,8,6
201,32.9453,21,26,31,8,5
202,32.9453,20,26,31,8,4
203,32.9453,21,27,30,8,5
204,32.9453,21,27,31,8,5
205,32.9453,21,27,32,8,5
206,32.9355,20,27,32,8,4
207,32.9355,20,25,30,8,4
208,32.9355,20,27,32,8,4
209,32.9551,22,27,32,8,6
210,32.9649,23,27,32,9,5
211,32.9453,22,26,32,9,4
212,32.9453,22,26,32,9,4
213,32.9453,22,26,31,9,4
214,32.9453,22,26,32,9,4
215,32.9453,22,26,32,9,4
216,32.9453,22,26,32,9,4
217,32.9453,22,26,30,9,4
218,32.9453,23,27,31,9,5
219,32.9257,20,26,32,8,4
220,32.9551,22,27,32,9,4
221,32.9551,20,26,32,8,4
222,32.9551,22,27,32,8,6
223,32.9551,22,27,32,8,6
224,32.9551,22,27,31,8,6
225,32.9551,23,27,31,9,5
226,32.9649,23,27,32,9,5
227,32.9649,23,27,32,9,5
228,32.9649,23,27,32,9,5
229,32.9649,23,26,30,9,5
230,33.9061,20,26,33,8,4
231,33.9061,21,27,31,8,5
232,33.9061,21,27,30,8,5
233,33.9061,21,26,32,8,5
234,33.9061,20,26,33,8,4
235,33.9061,20,26,33,8,4
236,33.9061,21,27,32,8,5
237,33.9061,22,26,31,9,4
238,33.9061,20,27,32,8,4
239,33.9061,21,25,33,8,5
240,33.9061,21,25,31,8,5
241,33.9061,21,25,33,8,5
242,33.9061,22,27,32,8,6
243,33.9061,22,26,30,8,6
244,33.9061,20,24,32,8,4
245,33.9061,21,25,32,8,5
246,33.9061,20,24,31,8,4
247,33.9257,21,27,33,8,5
248,33.9257,22,27,32,9,4
249,33.9257,21,27,32,8,5
250,33.9257,21,27,32,8,5
251,33.9257,21,27,33,8,5
252,33.9257,21,27,32,8,5
253,33.9257,21,27,33,8,5
254,33.9257,21,27,31,8,5
255,33.9257,21,27,30,8,5
256,33.9257,21,27,32,8,5
257,33.9257,22,27,32,9,4
258,33.9257,21,27,33,8,5
259,33.9257,23,27,31,9,5
260,33.9257,22,27,32,8,6
261,33.9257,21,27,32,8,5
262,33.9257,21,27,30,8,5
263,33.9257,19,27,31,7,5
264,33.9257,21,27,33,8,5
265,33.9257,21,27,33,8,5
266,33.9257,23,27,31,9,5
267,33.9257,22,27,32,8,6
268,33.9257,21,27,33,8,5
269,33.9257,21,27,31,8,5
270,33.9159,21,26,33,8,5
271,33.9159,21,27,29,8,5
272,33.9159,22,26,32,8,6
273,33.9159,21,26,32,8,5
274,33.9159,23,26,32,9,5
275,33.9159,21,26,31,8,5
276,33.9159,21,26,32,8,5
277,33.9159,21,26,32,8,5
278,33.9159,22,26,32,8,6
279,33.9159,19,26,32,7,5
280,33.9159,21,26,33,8,5
281,33.9159,21,26,33,8,5
282,33.9159,21,26,32,8,5
283,33.9159,21,27,32,8,5
284,33.9159,21,26,33,8,5
285,33.9159,22,26,32,9,4
286,33.9139,21,26,33,8,5
287,33.9139,21,26,31,8,5
288,33.9257,22,26,33,9,4
289,33.9257,23,27,32,9,5
290,33.9257,22,26,31,9,4
291,33.9257,22,26,33,9,4
292,33.9257,22,26,33,9,4
293,33.9257,22,26,32,9,4
294,33.9257,22,26,29,9,4
295,33.9257,22,26,33,9,4
296,33.9257,22,26,33,9,4
297,33.9257,22,27,30,8,6
298,33.9257,23,27,32,9,5
299,33.9335,22,27,33,8,6
300,33.9335,22,27,32,8,6
301,33.9335,22,27,31,8,6
302,33.9139,20,27,33,7,6
303,33.9139,20,27,31,7,6
304,33.9139,22,27,32,8,6
305,33.9139,20,27,33,8,4
306,33.9139,21,27,31,8,5
307,33.9237,21,27,33,8,5
308,33.9237,21,27,31,8,5
309,33.9237,22,26,32,9,4
310,33.9335,22,27,33,8,6
311,33.9335,22,27,32,8,6
312,33.9335,20,26,31,8,4
313,33.9335,22,27,31,8,6
314,33.9335,22,27,32,8,6
315,33.9335,22,27,33,9,4
316,33.9335,22,27,33,9,4
317,33.9335,23,26,33,9,5
318,33.9335,22,27,31,8,6
319,33.9335,21,26,31,8,5
320,33.9335,23,26,32,9,5
321,33.9335,21,26,31,8,5
322,33.9335,24,27,32,10,4
323,33.9335,22,27,31,8,6
324,32.9335,20,27,32,7,6
325,32.9335,20,27,32,7,6
326,32.9335,20,27,32,7,6
327,32.9335,22,27,31,8,6
328,32.9335,20,27,30,7,6
329,32.9335,20,27,32,7,6
330,32.9335,20,27,32,7,6
331,32.9335,20,27,31,7,6
332,32.9335,20,27,31,7,6
333,32.9335,20,26,31,7,6
334,32.9335,20,27,32,7,6
335,32.9531,22,27,32,9,4
336,32.9531,22,27,32,9,4
337,32.9727,24,27,32,9,6
338,32.9727,24,27,32,9,6
339,32.9727,24,27,32,9,6
340,32.9551,22,27,32,8,6
341,32.9649,23,27,32,9,5
342,32.9649,23,27,32,9,5
343,32.9649,22,27,31,9,4
344,32.9649,23,27,32,9,5
345,33.9355,22,27,33,9,4
346,33.9355,22,27,32,9,4
347,33.9355,22,27,33,9,4
348,33.9355,22,27,33,9,4
349,33.9355,20,27,31,7,6
350,33.9355,22,27,30,9,4
351,33.9355,22,26,30,9,4
352,33.9355,22,27,33,9,4
353,33.9355,22,27,33,8,6
354,33.9355,23,27,32,9,5
355,33.9355,20,27,32,7,6
356,33.9355,22,27,33,8,6
357,33.9355,22,27,33,8,6
358,33.9355,22,27,33,8,6
359,33.9355,21,26,32,8,5
360,33.9355,22,27,32,8,6
361,33.9355,22,27,31,8,6
362,33.9355,22,27,33,8,6
363,33.9355,21,26,32,8,5
364,33.9355,22,26,31,9,4
365,33.9355,20,27,31,7,6
366,33.9355,23,26,32,9,5
367,33.9355,22,27,33,8,6
368,33.9355,22,27,32,8,6
369,33.9355,21,26,32,8,5
370,33.9355,22,27,32,8,6
371,33.9355,22,27,33,8,6
372,33.9355,23,27,32,9,5
373,33.9355,22,27,33,8,6
374,33.9355,22,27,33,8,6
375,33.9355,22,27,33,8,6
376,33.9355,21,27,32,8,5
377,33.9355,23,27,32,9,5
378,33.9453,23,27,33,9,5
379,33.9453,23,26,31,9,5
380,33.9453,23,27,32,9,5
381,33.9453,23,27,33,9,5
382,33.9453,23,27,32,9,5
383,33.9453,23,27,32,9,5
384,33.9453,23,27,33,9,5
385,33.9453,21,27,33,8,5
386,33.9453,21,26,32,8,5
387,33.9453,23,27,33,9,5
388,33.9453,21,27,32,8,5
389,33.9453,21,27,31,8,5
390,33.9453,23,27,33,9,5
391,33.9257,21,27,33,8,5
392,33.9257,19,26,31,7,5
393,33.9257,21,27,33,8,5
394,33.9257,21,27,33,8,5
395,33.9257,21,27,32,8,5
396,33.9257,21,27,32,8,5
397,33.9257,21,27,31,8,5
398,33.9257,21,27,33,8,5
399,33.9257,21,27,31,8,5
400,33.9257,22,27,31,8,6
401,33.9257,22,27,32,8,6
402,33.9355,22,27,33,8,6
403,33.9355,22,27,33,8,6
404,33.9355,22,27,30,8,6
405,33.9257,21,27,33,8,5
406,33.9257,21,27,32,8,5
407,33.9237,21,27,33,8,5
408,33.9237,21,27,31,8,5
409,33.9237,21,27,31,8,5
410,33.9237,21,27,33,8,5
411,33.9237,21,27,31,8,5
412,33.9237,21,27,32,8,5
413,33.9237,21,27,31,8,5
414,33.9237,21,27,32,8,5
415,33.9237,21,27,33,8,5
416,33.9237,21,26,31,8,5
417,33.9237,22,27,31,8,6
418,33.9237,20,26,33,8,4
419,33.9237,22,27,32,8,6
420,33.9237,22,27,31,8,6
421,33.9237,21,26,31,8,5
422,33.9237,21,27,32,8,5
423,33.9237,21,27,32,8,5
424,33.9237,21,25,31,8,5
425,33.9237,21,27,32,8,5
426,33.9335,22,27,33,8,6
427,33.9335,22,27,33,8,6
428,33.9335,22,27,32,8,6
429,33.9335,22,27,33,8,6
430,33.9335,22,27,32,8,6
431,33.9335,22,27,31,8,6
432,33.9335,22,26,32,8,6
433,33.9335,22,27,31,8,6
434,33.9335,22,27,32,8,6
435,33.9335,22,27,31,8,6
436,33.9335,23,27,30,9,5
437,33.9335,22,27,32,8,6
438,33.9335,22,27,32,8,6
439,33.9335,22,27,33,8,6
440,33.9335,21,27,32,8,5
441,33.9335,22,27,31,8,6
