Iteration, weekend objf, stand in cost, shift avail cost, day avail cost, aver_stand_in, aver_shift, aver_day. 
0,28.5209,20,26,31
1,28.5209,20,26,31
2,28.5209,22,26,32
3,28.5209,23,27,30
4,28.5209,22,26,31
5,28.5209,22,26,31
6,28.5209,23,27,31
7,28.5209,21,27,31
8,28.5209,22,26,31
9,28.5209,23,25,30
10,28.5209,22,27,31
11,28.5209,21,26,32
12,28.5209,22,27,31
13,28.5209,22,26,31
14,28.5209,23,27,30
15,28.5209,21,25,30
16,28.5209,22,26,31
17,28.5209,21,27,33
18,28.5209,22,26,31
19,28.5209,22,26,31
20,28.5209,21,26,31
21,28.5209,23,27,31
22,28.5209,22,26,30
23,28.5209,19,26,31
24,28.5209,22,27,31
25,28.5209,22,27,31
26,28.5209,19,26,29
27,28.5209,22,27,31
28,28.5209,20,26,31
29,28.5209,23,26,30
30,28.5209,22,26,31
31,28.5209,21,27,32
32,28.5209,21,27,30
33,28.5209,20,25,30
34,28.5209,20,27,31
35,28.5209,21,26,29
36,28.5209,22,27,31
37,28.5209,22,26,31
38,28.5209,22,27,31
39,28.5209,24,27,31
40,28.5209,23,27,31
41,28.5209,21,26,31
42,28.5209,22,27,32
43,28.5209,20,27,31
44,28.5209,22,26,31
45,28.5209,22,27,31
46,28.5209,21,27,31
47,28.5209,22,27,33
48,28.5209,23,27,31
49,28.5209,20,27,31
50,28.5209,20,27,32
51,28.5209,22,26,30
52,28.5209,22,26,31
53,28.5209,22,26,30
54,28.5209,22,27,30
55,28.5209,23,26,31
56,28.5209,22,26,29
57,28.5209,21,26,31
58,28.5209,23,26,29
59,28.5209,23,27,31
60,28.5209,23,26,31
61,28.5209,22,25,31
62,28.5209,20,27,31
63,28.5209,23,27,30
64,28.5209,21,26,31
65,28.5209,22,27,31
66,28.5209,22,26,32
67,28.5209,22,26,31
68,28.5209,23,26,30
69,28.5209,22,26,31
70,28.5209,21,27,32
71,28.5209,23,27,32
72,28.5209,22,27,30
73,28.5209,21,27,29
74,28.5209,19,27,31
75,28.5209,22,27,32
76,28.5209,22,27,33
77,28.5209,21,27,31
78,28.5209,21,27,31
79,28.5209,22,27,32
80,28.5209,20,27,31
81,28.5209,22,27,31
82,28.5209,22,26,31
83,28.5209,20,27,31
84,28.5209,20,27,31
85,28.5209,21,27,29
86,28.5209,21,25,31
87,28.5209,21,27,30
88,28.5209,22,26,30
89,28.5209,22,27,29
90,28.5209,21,27,32
91,28.5209,20,26,31
92,28.5209,22,26,31
93,28.5209,22,27,31
94,28.5209,20,25,29
95,28.5209,22,25,31
96,28.5209,22,26,30
97,28.5209,20,25,31
98,28.5209,23,27,33
99,28.5209,20,25,31
100,28.5209,23,27,31
101,28.5209,21,27,31
102,28.5209,21,27,32
103,28.5209,22,26,31
104,28.5209,23,25,30
105,28.5209,21,24,29
106,28.5209,20,26,31
107,28.5209,21,27,33
108,28.5209,21,27,31
109,28.5209,21,27,30
