Iteration, weekend objf, stand in cost, shift avail cost, day avail cost, aver_stand_in, aver_shift, aver_day. 
0,0,23,27,30
1,0,22,27,32
2,0,22,27,32
3,0,22,25,30
4,0,22,27,29
5,0,22,27,29
6,0,22,27,31
7,0,22,27,31
8,0,22,27,29
9,0,21,26,28
10,0,22,26,28
11,0,21,26,28
12,0,21,26,28
13,0,21,26,28
14,0,22,26,28
15,0,23,27,29
16,0,22,27,30
17,0,22,27,30
18,0,22,27,30
19,0,22,27,30
20,0,22,26,30
21,0,21,25,30
22,0,21,25,30
23,0,21,25,30
24,0,19,25,30
25,0,19,24,29
26,0,19,25,29
27,0,21,25,29
28,0,23,27,31
29,0,23,27,31
30,0,23,27,31
31,0,23,27,33
32,0,23,27,33
33,0,23,27,33
34,0,23,27,32
35,0,22,26,32
36,0,20,26,32
37,0,22,26,32
38,0,22,27,32
39,0,22,27,32
40,0,22,27,32
41,0,22,27,32
42,0,22,27,32
43,0,23,27,32
44,0,23,27,32
45,0,23,27,32
46,0,23,27,32
47,0,23,27,32
48,0,21,27,31
49,0,23,27,29
50,0,23,26,28
51,0,22,27,30
52,0,22,27,31
53,0,22,27,31
54,0,20,27,31
55,0,20,27,31
56,0,20,27,32
57,0,20,27,32
58,0,20,27,32
59,0,23,26,32
60,0,19,25,32
61,0,21,26,29
62,0,21,26,29
63,0,21,26,30
64,0,21,26,32
65,0,21,26,32
66,0,19,26,32
67,0,19,26,31
68,0,19,26,31
69,0,19,26,31
70,0,19,26,31
71,0,22,26,32
72,0,21,27,30
73,0,21,27,30
74,0,21,27,30
75,0,23,27,29
76,0,23,27,30
77,0,22,27,30
78,0,23,27,29
79,0,23,27,31
80,0,21,27,32
81,0,22,27,32
82,0,22,27,32
83,0,22,27,33
84,0,21,27,33
85,0,21,27,33
86,0,22,27,32
87,0,22,27,30
88,0,22,27,30
89,0,22,27,30
90,0,22,27,30
91,0,22,27,30
92,0,22,27,30
93,0,22,27,30
94,0,22,27,30
95,0,22,27,30
96,0,22,27,31
97,0,22,27,32
98,0,22,27,32
99,0,22,27,32
100,0,22,27,32
101,0,22,27,32
102,0,21,27,32
103,0,23,26,31
104,0,23,27,31
105,0,22,27,32
106,0,22,27,33
107,0,22,27,33
108,0,23,25,30
109,0,23,25,30
110,0,23,25,30
111,0,22,25,32
112,0,22,25,32
113,0,22,25,32
114,0,22,27,32
115,0,23,26,32
116,0,23,26,32
117,0,23,26,32
118,0,23,27,32
119,0,23,27,31
120,0,22,27,31
121,0,23,27,31
122,0,23,27,33
123,0,23,27,33
124,0,23,27,32
125,0,23,27,32
126,0,23,27,32
127,0,23,27,32
128,0,23,27,32
129,0,21,27,31
130,0,21,27,31
131,0,21,27,30
132,0,21,27,30
133,0,21,27,31
134,0,21,27,33
135,0,21,27,33
136,0,23,27,33
137,0,23,27,33
138,0,23,27,33
139,0,22,27,32
140,0,22,27,32
141,0,22,27,32
142,0,20,27,31
143,0,18,27,31
144,0,21,27,31
145,0,22,27,32
146,0,20,27,32
147,0,22,27,32
148,0,22,27,32
149,0,22,27,32
150,0,22,27,31
151,0,20,27,31
152,0,22,27,31
153,0,23,27,29
154,0,23,27,31
155,0,20,26,31
156,0,20,27,30
157,0,20,27,32
158,0,20,27,30
159,0,20,27,30
160,0,20,27,30
161,0,20,26,30
162,0,20,26,30
163,0,22,27,30
164,0,23,26,28
165,0,23,26,29
166,0,23,26,29
167,0,22,27,30
168,0,22,25,30
169,0,22,27,30
170,0,22,27,30
171,0,22,27,30
172,0,23,25,31
173,0,23,27,31
174,0,23,27,32
175,0,23,27,32
176,0,21,27,30
177,0,21,27,30
178,0,21,27,30
179,0,21,27,30
180,0,21,27,30
181,0,21,27,30
182,0,21,27,30
183,0,21,27,30
184,0,21,27,30
185,0,21,27,30
186,0,21,27,30
187,0,21,27,30
188,0,22,27,30
189,0,21,27,29
190,0,21,26,28
191,0,22,27,29
192,0,22,27,29
193,0,22,27,29
194,0,22,27,29
195,0,22,27,31
196,0,22,27,31
197,0,22,27,31
198,0,22,27,31
199,0,23,27,31
200,0,23,27,31
201,0,23,27,31
202,0,23,27,31
203,0,23,27,31
204,0,23,27,32
205,0,23,27,32
206,0,20,27,30
207,0,20,27,32
208,0,22,27,32
209,0,22,27,32
210,0,22,27,32
211,0,22,27,32
212,0,22,27,30
213,0,22,27,30
214,0,22,27,30
215,0,22,27,29
216,0,23,26,31
217,0,23,26,31
218,0,23,26,31
219,0,23,26,31
220,0,23,26,31
221,0,23,26,32
222,0,22,27,32
223,0,22,27,32
224,0,22,27,31
225,0,22,27,32
226,0,22,27,31
227,0,22,27,31
228,0,22,27,30
229,0,22,27,30
230,0,23,27,30
231,0,23,26,31
232,0,23,27,31
233,0,23,27,32
234,0,23,27,32
235,0,23,27,31
236,0,22,27,31
237,0,22,27,31
238,0,22,27,31
239,0,22,27,31
240,0,22,27,33
241,0,22,27,31
242,0,22,27,31
243,0,22,27,31
244,0,23,27,32
245,0,23,27,32
246,0,23,27,32
247,0,24,27,32
248,0,21,26,32
249,0,21,26,32
250,0,21,26,32
251,0,21,26,32
252,0,19,27,30
253,0,19,27,30
254,0,19,27,30
255,0,19,26,29
256,0,21,27,29
257,0,21,27,30
258,0,21,27,30
259,0,21,27,30
260,0,21,27,30
261,0,21,26,32
262,0,21,26,32
263,0,21,26,32
264,0,21,26,32
265,0,21,26,30
266,0,20,26,30
267,0,20,26,28
268,0,20,26,28
269,0,20,27,30
270,0,23,27,31
271,0,23,27,31
272,0,21,27,31
273,0,21,27,30
274,0,21,27,30
275,0,23,27,30
276,0,23,27,30
277,0,23,27,30
278,0,23,27,30
279,0,23,27,30
280,0,23,27,30
281,0,23,27,30
282,0,22,26,30
283,0,22,26,30
284,0,22,26,30
285,0,22,27,30
286,0,22,27,30
287,0,22,27,30
288,0,23,27,31
289,0,23,27,32
290,0,23,27,32
291,0,23,27,32
292,0,23,27,32
293,0,23,27,32
294,0,22,24,28
295,0,22,24,28
296,0,22,25,29
297,0,22,25,29
298,0,22,25,29
299,0,23,27,31
300,0,23,27,31
301,0,23,27,30
302,0,23,27,30
303,0,23,27,30
304,0,22,26,30
305,0,22,26,30
306,0,23,27,30
307,0,22,26,30
308,0,22,27,31
309,0,22,27,31
310,0,22,27,32
311,0,22,27,32
312,0,22,27,30
313,0,21,27,30
314,0,21,27,30
315,0,21,26,28
316,0,22,27,29
317,0,22,27,31
318,0,22,27,31
319,0,22,27,31
320,0,22,27,32
321,0,22,27,32
322,0,22,27,30
323,0,22,27,31
324,0,22,27,31
325,0,23,27,31
326,0,23,27,30
327,0,23,27,30
328,0,23,27,30
329,0,21,27,30
330,0,23,27,30
