Iteration, weekend objf, stand in cost, shift avail cost, day avail cost, aver_stand_in, aver_shift, aver_day. 
0,30.1207,23,27,32
1,29.0251,20,27,30
2,28.5489,20,26,30
3,28.5489,22,26,28
4,27.5962,20,25,29
5,28.1658,22,25,30
6,30.1186,23,27,32
7,29.5471,21,27,31
8,29.1186,22,26,31
9,29.0709,21,26,31
10,29.1662,23,26,31
11,29.6459,23,26,32
12,30.1221,23,26,33
13,29.1665,23,27,30
14,29.1665,23,27,30
15,29.1665,22,25,30
16,29.1665,23,27,30
17,29.1665,21,25,27
18,29.1665,23,27,30
19,29.1189,22,27,30
20,29.1189,22,26,28
21,30.0727,22,27,32
22,30.0727,22,27,32
23,29.5965,22,27,31
24,29.5965,22,27,29
25,29.5965,22,27,31
26,29.5965,22,26,30
27,29.5965,22,27,31
28,29.5965,22,27,31
29,29.6456,23,27,31
30,29.6456,23,27,31
31,29.6456,23,27,30
32,28.2135,23,26,29
33,28.1658,22,26,29
34,29.1182,22,26,31
35,29.1658,23,26,31
36,29.1658,22,26,31
37,29.1658,23,26,31
38,28.6882,23,25,31
39,28.6882,23,25,31
40,28.6882,23,25,31
41,29.1644,23,25,32
42,29.1168,22,25,32
43,29.0692,21,25,32
44,29.0692,21,25,31
45,29.0692,21,25,32
46,28.593,21,25,31
47,28.593,21,25,31
48,28.593,21,25,30
49,29.5454,21,27,31
50,29.5454,21,27,31
51,30.0233,21,27,32
52,30.0233,21,27,32
53,29.6424,23,27,31
54,29.6424,23,27,31
55,30.1186,23,27,32
56,30.0709,22,27,32
57,30.0233,21,27,32
58,29.5947,22,27,31
59,29.0233,20,26,31
60,29.0233,20,26,31
61,29.0233,20,26,31
62,29.4995,20,26,32
63,29.4995,21,26,28
64,30.0233,21,27,32
65,29.69,24,27,31
66,29.1644,23,26,31
67,29.1644,23,25,29
68,29.1644,21,26,29
69,29.1644,23,26,31
70,29.593,22,27,31
71,29.5947,22,27,31
72,30.5471,22,27,33
73,30.5471,22,27,33
74,30.5489,22,27,33
75,30.5489,22,27,31
76,30.5489,22,27,33
77,30.0709,22,27,32
78,30.0709,22,27,32
79,29.1186,22,27,30
80,29.1186,22,27,30
81,29.1168,22,27,30
82,29.1168,22,27,30
83,29.1168,22,26,30
84,29.1168,22,27,30
85,29.5912,22,27,31
86,29.5912,22,27,31
87,29.5912,22,27,31
88,30.0674,22,27,32
89,30.0674,22,27,32
90,30.0674,22,27,31
91,30.0692,22,27,32
92,30.0692,21,26,31
93,30.0692,20,27,30
94,29.593,22,27,31
