Iteration, weekend objf, stand in cost, shift avail cost, day avail cost, aver_stand_in, aver_shift, aver_day. 
296,33.9356,23,26,33,9,5
297,33.9356,21,27,30,8,5
298,33.9356,23,26,33,9,5
299,33.9356,23,26,33,9,5
300,33.9356,23,26,31,9,5
301,33.9356,23,25,31,9,5
302,33.9356,21,27,31,8,5
303,33.9356,23,27,31,9,5
304,33.9356,23,26,31,9,5
305,33.9356,23,26,32,9,5
306,33.9454,24,26,33,9,6
307,33.9454,23,26,32,9,5
308,33.9454,23,26,32,9,5
309,33.9258,22,26,33,8,6
310,33.9258,22,26,32,9,4
311,33.9258,22,27,31,8,6
312,33.9258,22,26,33,8,6
313,33.9454,23,27,33,9,5
314,33.9454,23,27,31,9,5
315,33.9454,23,27,32,9,5
316,33.9258,21,27,33,8,5
317,33.9258,23,27,32,9,5
318,33.9258,20,27,31,8,4
319,33.9258,22,27,32,8,6
320,33.9258,22,26,33,9,4
321,33.9258,22,26,33,9,4
322,33.9258,23,26,32,9,5
323,33.9258,22,26,31,8,6
324,33.9258,23,25,31,9,5
325,33.9258,22,26,33,9,4
326,33.9258,22,26,33,9,4
327,33.9258,23,26,32,9,5
328,33.9258,20,26,29,8,4
329,33.9258,23,26,31,9,5
330,33.9258,22,26,33,9,4
331,33.9356,22,27,33,9,4
332,33.9356,22,27,33,9,4
333,33.9356,22,27,31,9,4
334,33.9356,22,27,31,9,4
335,33.9356,22,27,31,9,4
336,33.9258,21,27,33,9,3
337,33.9258,22,26,32,9,4
338,33.9356,22,27,33,9,4
339,33.9356,22,27,32,9,4
340,33.9356,22,27,33,8,6
341,33.9356,22,27,31,9,4
342,33.9356,22,27,31,8,6
343,33.9356,22,26,32,8,6
344,33.9356,22,27,32,8,6
345,33.9356,22,25,29,8,6
346,33.9356,22,27,32,8,6
347,33.9356,22,26,31,8,6
348,33.9356,22,27,31,8,6
349,33.9356,24,27,31,9,6
350,33.9356,22,27,32,8,6
351,33.9356,22,26,32,9,4
352,33.9356,22,27,32,8,6
353,33.9258,22,26,33,8,6
354,33.9258,23,27,31,9,5
355,33.9258,22,27,32,8,6
356,33.9258,23,26,31,9,5
357,33.9258,23,27,32,9,5
358,33.9258,22,26,33,8,6
359,33.9258,22,27,32,8,6
360,33.9258,20,26,32,8,4
361,33.9062,20,26,33,8,4
362,33.9062,20,26,32,8,4
363,33.9062,21,27,31,8,5
364,33.9062,20,26,31,8,4
365,33.9062,21,26,30,8,5
366,33.9062,20,26,32,8,4
367,33.9062,20,26,31,8,4
368,33.9062,22,27,30,9,4
369,33.9062,22,27,31,8,6
370,33.9062,21,27,32,8,5
371,33.9062,20,26,32,8,4
372,33.9062,20,26,33,8,4
373,33.9062,20,26,32,8,4
374,33.9062,20,26,32,8,4
375,33.9062,19,27,31,7,5
376,33.9062,20,26,32,8,4
377,33.9062,21,26,32,8,5
378,33.916,21,26,33,8,5
379,33.9258,22,26,33,8,6
380,33.9258,22,26,31,8,6
381,33.9258,21,27,32,8,5
382,33.9258,22,26,32,8,6
383,33.9258,22,26,31,9,4
384,33.9258,22,27,31,8,6
385,33.916,20,27,33,7,6
386,33.9356,22,27,33,8,6
387,33.9356,22,27,32,8,6
388,33.9356,22,27,32,8,6
389,33.9356,22,27,32,8,6
390,33.9356,22,27,31,8,6
391,33.9356,22,27,32,8,6
392,33.9356,22,27,33,8,6
393,33.9356,22,27,32,8,6
394,33.9356,22,27,31,8,6
395,33.9356,22,27,31,8,6
396,33.9356,22,26,33,8,6
397,33.9356,22,27,33,8,6
398,33.9356,22,27,33,8,6
399,33.9336,22,27,33,8,6
400,33.9356,22,27,33,8,6
401,33.9356,22,27,33,8,6
402,33.9356,20,25,30,7,6
403,33.9356,22,27,33,8,6
404,33.9356,22,27,32,8,6
405,33.9356,22,27,33,8,6
406,33.9356,22,27,32,8,6
407,33.9356,22,27,33,8,6
408,33.9356,24,27,32,9,6
409,33.9356,22,27,33,8,6
410,33.9356,20,27,31,7,6
411,33.9356,20,27,32,7,6
412,33.9356,22,27,32,8,6
413,33.9356,22,27,32,8,6
414,33.9356,22,27,32,8,6
415,33.9356,22,27,32,8,6
416,33.9356,22,27,32,8,6
417,33.9356,22,27,31,9,4
418,33.9356,20,25,32,8,4
419,33.9258,22,26,33,8,6
420,33.9258,22,26,32,8,6
421,33.9258,22,26,32,8,6
422,33.9258,22,26,33,8,6
423,33.9258,22,26,31,8,6
424,33.9258,22,26,33,9,4
425,33.9258,23,27,32,9,5
426,33.9258,22,26,32,9,4
427,33.9258,23,26,31,9,5
428,33.9258,22,26,33,9,4
429,33.9062,20,26,33,8,4
430,33.9062,20,26,31,8,4
431,33.9258,22,26,33,8,6
432,33.9258,22,26,32,9,4
433,33.9258,20,26,32,8,4
434,33.9062,20,26,33,8,4
435,33.9062,20,26,30,8,4
436,33.916,21,26,33,8,5
437,33.916,21,26,32,8,5
438,33.916,21,26,32,8,5
439,33.9356,22,27,33,8,6
440,33.9356,20,27,31,8,4
441,33.8964,19,26,33,7,5
442,33.8964,19,26,33,7,5
443,33.8964,21,26,32,8,5
444,33.8964,19,26,31,7,5
445,33.9258,21,27,33,8,5
446,33.9258,19,25,31,7,5
447,33.9258,21,27,31,8,5
448,33.9258,20,26,32,8,4
449,33.9258,23,27,31,9,5
450,33.9258,21,27,31,8,5
451,33.9258,21,27,33,8,5
452,33.9258,21,27,33,8,5
453,33.9258,21,26,32,8,5
454,33.9258,22,27,32,8,6
455,33.9258,22,27,32,8,6
456,33.9258,21,27,31,8,5
457,33.9258,20,27,31,7,6
458,33.9258,23,27,32,9,5
459,33.9258,22,27,31,8,6
460,33.9258,22,27,30,8,6
461,33.9258,19,27,33,7,5
462,33.9258,21,27,32,8,5
463,33.9258,21,27,32,8,5
464,33.9356,22,27,33,9,4
