20398
21198
40598
39398
38598
40798
42398
42398
26598
26598
23798
25398
26998
5598
2639381
2526581
2186582
1850183
1661583
1566384
1322384
1322384
1157585
1153585
1040385
997185
884786
883186
758386
757986
757986
726392
618992
618592
524193
509393
399393
288199
182199
117399
118999
37599
36399
38799
37599
53999
38799
38399
40799
43999
41599
43599
43599
43599
43599
38799
37999
38799
35599
36399
35599
36399
35599
57199
56399
54799
54799
55599
56399
37799
37799
38599
39399
39799
39399
39399
40199
38599
40999
38999
40399
25599
25599
26799
26799
26399
24799
25599
25599
27599
28399
25599
26799
25599
23999
23199
24799
24799
23999
23599
4399
2552380
2412786
2283987
2063988
1879188
1558389
1505189
1503589
1373190
1317591
1093196
978796
977996
863197
752997
639797
639797
639397
517798
409398
406998
297398
282998
281398
282198
282198
200398
180198
80398
79798
81798
16998
17398
20598
21398
20198
20998
20198
20998
54198
52598
72598
73398
58398
56398
55598
40198
41798
41798
40998
40998
41798
20998
20998
20998
23998
24398
25598
24198
22998
22593
22593
24193
9993
